text,label
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"🚨 Report this! recently observed ghostwriter credential phishing domains and emails: curious gorge, a group tag attributes to china's pla ssf, has remained active against government, military, logistics and manufacturing organizations in ukraine, russia and central asia.",Phishing
"Click bio link for more: Report this! recently observed ghostwriter credential phishing domains and emails: curious gorge, a group tag attributes to china's pla ssf, has remained active against government, military, logistics and manufacturing organizations in ukraine, russia and central asia.",Phishing
"Is this a hack? Report this! recently observed ghostwriter credential phishing domains and emails: curious gorge, a group tag attributes to china's pla ssf, has remained active against government, military, logistics and manufacturing organizations in ukraine, russia and central asia.",Phishing
"Instagram warns users: Report this! recently observed ghostwriter credential phishing domains and emails: curious gorge, a group tag attributes to china's pla ssf, has remained active against government, military, logistics and manufacturing organizations in ukraine, russia and central asia.",Phishing
"⚠️ Don't click! Report this! recently observed ghostwriter credential phishing domains and emails: curious gorge, a group tag attributes to china's pla ssf, has remained active against government, military, logistics and manufacturing organizations in ukraine, russia and central asia.",Phishing
